HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
J0561,"Injection, penicillin g benzathine, 100,000 units",Bicillin L-A,Penicillin G Benzathine,2007910.71,157901.8,9547,6224,12.71619899,210.318499,322.6077619,0,2105222.62,160941.4,9190,5751,13.08067794,229.077543,366.0620101,0,2434151.41,162312.2,9275,5974,14.99672489,262.4422005,407.4575511,0,2498017.06,137163,7621,5040,18.21203284,327.7807453,495.6383056,0,2292753.76,105289.1,5658,3543,21.77579408,405.2233581,647.1221451,0,23.017,0.195681683,0.143942437
J0565,"Injection, bezlotoxumab, 10 mg",Zinplava,Bezlotoxumab,2702789.34,70901.5,760,743,38.12034075,3556.301763,3637.670713,0,3692045.72,102052.4,1078,1064,36.17794114,3424.903265,3469.967782,0,6480135.65,166001,1765,1726,39.03672659,3671.464958,3754.423899,0,6788169.76,173341,1795,1761,39.16078573,3781.710173,3854.724452,0,7122966.4,182494.8,1862,1833,39.031065,3825.438453,3885.960938,0,39.8695,-0.003312516,0.005919916
J0577,"Injection, buprenorphine extended-release (brixadi), less than or equal to 7 days of therapy",Brixadi (J0577),Buprenorphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19431.53,67,36,14,290.0228358,539.7647222,1387.966429,1,420.071,,
J0578,"Injection, buprenorphine extended release (brixadi), greater than 7 days and up to 28 days of therapy",Brixadi (J0578),Buprenorphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120202.02,98,98,42,1226.551225,1226.551225,2861.952857,1,1680.284,,
J0583,"Injection, bivalirudin, 1 mg",Angiomax*,Bivalirudin*,17429.95,28642,117,84,0.608545144,148.9739316,207.4994048,0,14093.93,32324,128,87,0.436020604,110.1088281,161.9991954,0,10756.88,28779,115,73,0.373775322,93.53808696,147.3545206,0,3810.08,17550,67,48,0.217098576,56.86686567,79.37666667,0,780.93,3650,16,15,0.213953425,48.808125,52.062,1,0.20725,-0.014487202,-0.229971835
J0584,"Injection, burosumab-twza 1 mg",Crysvita,Burosumab-Twza,11867168.05,38408,568,71,308.9764645,20892.9015,167143.212,0,14295748.78,45850,671,71,311.7938665,21305.13976,201348.5744,1,20535355.8,54430,791,79,377.2800992,25961.25891,259941.2127,0,22460838.13,55216,789,85,406.7813339,28467.47545,264245.1545,0,24173202.25,54048,801,81,447.2543341,30178.77934,298434.5957,0,456.4205,0.099495717,0.096875383
J0585,"Injection, onabotulinumtoxina, 1 unit",Botox*,Onabotulinumtoxina*,330751076.9,56975008.6,306674,135255,5.805195734,1078.51033,2445.388909,0,366441060.7,63269009.7,340694,143146,5.79179384,1075.572392,2559.911284,0,414805768.4,68256126.8,363985,150713,6.077194646,1139.623249,2752.289241,0,444518571.3,71757807.9,379600,156945,6.194706671,1171.018365,2832.320694,0,478583956.3,76938583.4,403331,165103,6.22033751,1186.578657,2898.699335,0,6.35675,0.004137539,0.017417657
J0586,"Injection, abobotulinumtoxina, 5 units",Dysport,Abobotulinumtoxina,9170607.42,1147049.4,6963,3001,7.994954202,1317.048315,3055.850523,0,9797354.57,1244365.2,7412,3006,7.873375573,1321.823337,3259.266324,0,11079936.26,1374472.5,8030,3293,8.061228042,1379.817716,3364.693671,0,12370683.52,1535448.5,8748,3535,8.056723179,1414.115629,3499.486144,0,14159678.62,1708480,9664,3906,8.287880818,1465.198533,3625.109734,0,8.70725,0.028691272,0.009036507
J0587,"Injection, rimabotulinumtoxinb, 100 units",Myobloc,Rimabotulinumtoxinb,7358589.32,659680.5,8569,4020,11.15477768,858.7453985,1830.494856,0,7593699.25,673832,9021,3945,11.26942509,841.7802073,1924.892079,0,7514865.07,628225.5,8862,3799,11.96205036,847.9874825,1978.116628,0,7453598.25,598000.2,8818,3727,12.46420695,845.2708381,1999.892206,0,7611543.9,599382,8670,3611,12.69898646,877.9174048,2107.877015,0,13.02825,0.018836297,0.032944613
J0588,"Injection, incobotulinumtoxin a, 1 unit",Xeomin,Incobotulinumtoxina,17986978.44,3769392.1,19971,8726,4.77185126,900.6548716,2061.308554,0,19592905.3,4108788.3,21065,8992,4.768536091,930.1165583,2178.926301,0,21780968.3,4390702.8,22784,9578,4.960702032,955.9764879,2274.062257,0,25678441.46,5067665.3,26406,10898,5.067114724,972.4472264,2356.252657,0,28640184.71,5603730.6,29626,12164,5.110913917,966.7246577,2354.50384,0,5.23175,0.008643813,0.017309071
J0592,"Injection, buprenorphine hydrochloride, 0.1 mg",Buprenex*,Buprenorphine HCL*,3314.75,720,370,222,4.603819444,8.958783784,14.93130631,0,2098.29,483,271,157,4.344285714,7.742767528,13.36490446,0,954.59,237,209,146,4.027805907,4.567416268,6.538287671,0,863.2,217,194,160,3.977880184,4.449484536,5.395,0,273.68,71,49,37,3.854647887,5.585306122,7.396756757,0,3.96975,-0.030979389,-0.043430328
J0594,"Injection, busulfan, 1 mg",Busulfan*,Busulfan*,101338.01,27547,167,80,3.678731259,606.8144311,1266.725125,0,65247.48,33363,221,93,1.955683841,295.2374661,701.5858065,0,54334.45,32270,199,87,1.683744964,273.0374372,624.5339081,0,66007.83,49859,325,118,1.32388997,203.1010154,559.3883898,0,55906,48939,309,113,1.142360898,180.9255663,494.7433628,0,1.17025,-0.137117945,-0.253506008
J0595,"Injection, butorphanol tartrate, 1 mg",Butorphanol Tartrate,Butorphanol Tartrate,12227.07,4574,2585,724,2.673167906,4.730007737,16.88821823,0,11369.74,3853,2096,520,2.950879834,5.424494275,21.86488462,0,6647.47,2298,1284,347,2.892719756,5.177157321,19.15697406,0,2220.12,652,356,152,3.405092025,6.236292135,14.60605263,0,1500.29,443,258,103,3.386659142,5.815077519,14.56592233,0,3.56325,-0.005413329,0.06092898
